"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","condition","question","roomNum","sameRoom","context"
"null","","null","html-keyboard-response","115","233814","0.0-5.0-2.18","blank","","","","","","","","","","","","","","",""
"531","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/75.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","116","234347","0.0-5.0-3.18","roomType","8270","2","","","","","","","","","7","","38","",""
"null","","null","html-keyboard-response","117","234847","0.0-5.0-4.18","blank","","","","","","","","","","","","","","",""
"373","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/75.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","118","235222","0.0-5.0-5.18","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","235724","0.0-5.0-0.19","fixation","","","","","","","","","","","","","","",""
"2719","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/5.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/22.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/37.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/54.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","120","238444","0.0-5.0-1.19","temporalOrder","8270","2","5","images/stimuli/37.png","images/stimuli/22.png","-21","1","images/stimuli/54.png","42","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","18","1","within-walls"
"null","","null","html-keyboard-response","121","238946","0.0-5.0-2.19","blank","","","","","","","","","","","","","","",""
"477","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/5.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","122","239424","0.0-5.0-3.19","roomType","8270","2","","","","","","","","","7","","18","",""
"null","","null","html-keyboard-response","123","239924","0.0-5.0-4.19","blank","","","","","","","","","","","","","","",""
"151","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/5.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","124","240077","0.0-5.0-5.19","tableNum","8270","2","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","240577","0.0-5.0-0.20","fixation","","","","","","","","","","","","","","",""
"3964","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/65.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/64.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/17.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/75.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","126","244545","0.0-5.0-1.20","temporalOrder","8270","2","65","images/stimuli/17.png","images/stimuli/64.png","-6","1","images/stimuli/75.png","44","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","16","0","across"
"null","","null","html-keyboard-response","127","245045","0.0-5.0-2.20","blank","","","","","","","","","","","","","","",""
"691","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/65.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","128","245738","0.0-5.0-3.20","roomType","8270","2","","","","","","","","","7","","16","",""
"null","","null","html-keyboard-response","129","246239","0.0-5.0-4.20","blank","","","","","","","","","","","","","","",""
"19","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/65.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","130","246259","0.0-5.0-5.20","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","246759","0.0-5.0-0.21","fixation","","","","","","","","","","","","","","",""
"2531","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/17.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/36.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/59.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/72.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","132","249291","0.0-5.0-1.21","temporalOrder","8270","1","17","images/stimuli/36.png","images/stimuli/72.png","-3","3","images/stimuli/59.png","22","2","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","17","1","within-no-walls"
"null","","null","html-keyboard-response","133","249792","0.0-5.0-2.21","blank","","","","","","","","","","","","","","",""
"611","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/17.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","134","250405","0.0-5.0-3.21","roomType","8270","1","","","","","","","","","7","","17","",""
"null","","null","html-keyboard-response","135","250906","0.0-5.0-4.21","blank","","","","","","","","","","","","","","",""
"610","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/17.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","136","251518","0.0-5.0-5.21","tableNum","8270","2","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","252019","0.0-5.0-0.22","fixation","","","","","","","","","","","","","","",""
"3045","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/28.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/25.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/33.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/83.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","138","255066","0.0-5.0-1.22","temporalOrder","8270","2","28","images/stimuli/33.png","images/stimuli/83.png","-22","3","images/stimuli/25.png","17","1","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","24","1","within-walls"
"null","","null","html-keyboard-response","139","255567","0.0-5.0-2.22","blank","","","","","","","","","","","","","","",""
"881","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/28.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","140","256450","0.0-5.0-3.22","roomType","8270","2","","","","","","","","","7","","24","",""
"null","","null","html-keyboard-response","141","256950","0.0-5.0-4.22","blank","","","","","","","","","","","","","","",""
"430","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/28.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","142","257380","0.0-5.0-5.22","tableNum","8270","2","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","257881","0.0-5.0-0.23","fixation","","","","","","","","","","","","","","",""
"1748","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/62.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/16.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/71.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/82.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","144","259630","0.0-5.0-1.23","temporalOrder","8270","3","62","images/stimuli/82.png","images/stimuli/71.png","-56","2","images/stimuli/16.png","6","1","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","33","1","within-no-walls"
"null","","null","html-keyboard-response","145","260130","0.0-5.0-2.23","blank","","","","","","","","","","","","","","",""
"637","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/62.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","146","260770","0.0-5.0-3.23","roomType","8270","1","","","","","","","","","7","","33","",""
"null","","null","html-keyboard-response","147","261270","0.0-5.0-4.23","blank","","","","","","","","","","","","","","",""
"71","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/62.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","148","261343","0.0-5.0-5.23","tableNum","8270","2","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","261843","0.0-5.0-0.24","fixation","","","","","","","","","","","","","","",""
"4667","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/14.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/2.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/5.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/78.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","150","266513","0.0-5.0-1.24","temporalOrder","8270","1","14","images/stimuli/2.png","images/stimuli/5.png","-43","2","images/stimuli/78.png","11","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","39","0","across"
"null","","null","html-keyboard-response","151","267014","0.0-5.0-2.24","blank","","","","","","","","","","","","","","",""
"637","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/14.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","152","267652","0.0-5.0-3.24","roomType","8270","1","","","","","","","","","7","","39","",""
"null","","null","html-keyboard-response","153","268153","0.0-5.0-4.24","blank","","","","","","","","","","","","","","",""
"262","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/14.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","154","268415","0.0-5.0-5.24","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","268915","0.0-5.0-0.25","fixation","","","","","","","","","","","","","","",""
"3370","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/29.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/80.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/69.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/41.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","156","272287","0.0-5.0-1.25","temporalOrder","8270","1","29","images/stimuli/80.png","images/stimuli/69.png","-31","2","images/stimuli/41.png","21","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","21","0","across"
"null","","null","html-keyboard-response","157","272787","0.0-5.0-2.25","blank","","","","","","","","","","","","","","",""
"451","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/29.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","158","273239","0.0-5.0-3.25","roomType","8270","1","","","","","","","","","7","","21","",""
"null","","null","html-keyboard-response","159","273739","0.0-5.0-4.25","blank","","","","","","","","","","","","","","",""
"233","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/29.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","160","273973","0.0-5.0-5.25","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","274475","0.0-5.0-0.26","fixation","","","","","","","","","","","","","","",""
"4178","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/56.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/8.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/78.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/50.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","162","278656","0.0-5.0-1.26","temporalOrder","8270","3","56","images/stimuli/50.png","images/stimuli/8.png","-30","1","images/stimuli/78.png","39","2","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","25","0","across"
"null","","null","html-keyboard-response","163","279158","0.0-5.0-2.26","blank","","","","","","","","","","","","","","",""
"934","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/56.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","164","280095","0.0-5.0-3.26","roomType","8270","1","","","","","","","","","7","","25","",""
"null","","null","html-keyboard-response","165","280595","0.0-5.0-4.26","blank","","","","","","","","","","","","","","",""
"179","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/56.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","166","280776","0.0-5.0-5.26","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","281278","0.0-5.0-0.27","fixation","","","","","","","","","","","","","","",""
"934","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/68.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/16.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/13.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/11.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","168","282214","0.0-5.0-1.27","temporalOrder","8270","2","68","images/stimuli/13.png","images/stimuli/16.png","-9","1","images/stimuli/11.png","5","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","40","0","across"
"null","","null","html-keyboard-response","169","282714","0.0-5.0-2.27","blank","","","","","","","","","","","","","","",""
"124","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/68.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","170","282841","0.0-5.0-3.27","roomType","8270","2","","","","","","","","","7","","40","",""
"null","","null","html-keyboard-response","171","283341","0.0-5.0-4.27","blank","","","","","","","","","","","","","","",""
"124","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/68.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","172","283468","0.0-5.0-5.27","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","283968","0.0-5.0-0.28","fixation","","","","","","","","","","","","","","",""
"3179","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/66.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/67.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/14.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/71.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","174","287149","0.0-5.0-1.28","temporalOrder","8270","1","66","images/stimuli/67.png","images/stimuli/71.png","-58","3","images/stimuli/14.png","11","2","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","34","1","within-walls"
"null","","null","html-keyboard-response","175","287651","0.0-5.0-2.28","blank","","","","","","","","","","","","","","",""
"341","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/66.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","176","287994","0.0-5.0-3.28","roomType","8270","2","","","","","","","","","7","","34","",""
"null","","null","html-keyboard-response","177","288493","0.0-5.0-4.28","blank","","","","","","","","","","","","","","",""
"152","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/66.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","178","288647","0.0-5.0-5.28","tableNum","8270","2","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","289148","0.0-5.0-0.29","fixation","","","","","","","","","","","","","","",""
"3151","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/20.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/28.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/10.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/55.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","180","292302","0.0-5.0-1.29","temporalOrder","8270","2","20","images/stimuli/10.png","images/stimuli/28.png","-11","1","images/stimuli/55.png","16","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","29","0","across"
"null","","null","html-keyboard-response","181","292802","0.0-5.0-2.29","blank","","","","","","","","","","","","","","",""
"639","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/20.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","182","293443","0.0-5.0-3.29","roomType","8270","1","","","","","","","","","7","","29","",""
"null","","null","html-keyboard-response","183","293943","0.0-5.0-4.29","blank","","","","","","","","","","","","","","",""
"72","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/20.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","184","294016","0.0-5.0-5.29","tableNum","8270","3","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","294517","0.0-5.0-0.30","fixation","","","","","","","","","","","","","","",""
"2477","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/48.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/20.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/74.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/7.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","186","296996","0.0-5.0-1.30","temporalOrder","8270","1","48","images/stimuli/20.png","images/stimuli/74.png","-50","2","images/stimuli/7.png","26","3","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","29","1","within-no-walls"
"null","","null","html-keyboard-response","187","297496","0.0-5.0-2.30","blank","","","","","","","","","","","","","","",""
"180","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/48.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","188","297677","0.0-5.0-3.30","roomType","8270","1","","","","","","","","","7","","29","",""
"null","","null","html-keyboard-response","189","298178","0.0-5.0-4.30","blank","","","","","","","","","","","","","","",""
"18","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/48.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","190","298196","0.0-5.0-5.30","tableNum","8270","2","","","","","","","","","7","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","298696","0.0-5.0-0.31","fixation","","","","","","","","","","","","","","",""
"7451","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/84.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/45.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/27.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/35.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","192","306149","0.0-5.0-1.31","temporalOrder","8270","2","84","images/stimuli/27.png","images/stimuli/35.png","-9","3","images/stimuli/45.png","41","1","7","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","8","1","within-walls"
"null","","null","html-keyboard-response","193","306652","0.0-5.0-2.31","blank","","","","","","","","","","","","","","",""
